section,type,geo_level,country,state,year,quarter,period,source_path,category,count,amount,brand,registeredUsers,appOpens,brand_count,brand_percentage
aggregated,insurance,state,india,ladakh,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/ladakh/2023/3.json,Insurance,232,649027.0,,,,,
aggregated,insurance,state,india,ladakh,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/ladakh/2023/4.json,Insurance,242,718967.0,,,,,
aggregated,insurance,state,india,ladakh,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/ladakh/2024/1.json,Insurance,291,614435.0,,,,,
aggregated,insurance,state,india,ladakh,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/ladakh/2024/2.json,Insurance,415,964349.0,,,,,
aggregated,insurance,state,india,ladakh,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/ladakh/2024/3.json,Insurance,446,978637.0,,,,,
aggregated,insurance,state,india,ladakh,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/ladakh/2024/4.json,Insurance,429,970334.0,,,,,
aggregated,insurance,state,india,lakshadweep,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/lakshadweep/2020/3.json,Insurance,4,1199.0,,,,,
aggregated,insurance,state,india,lakshadweep,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/lakshadweep/2021/1.json,Insurance,4,5225.0,,,,,
aggregated,insurance,state,india,lakshadweep,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/lakshadweep/2021/2.json,Insurance,5,6962.0,,,,,
aggregated,insurance,state,india,lakshadweep,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/lakshadweep/2021/3.json,Insurance,19,16034.0,,,,,
aggregated,insurance,state,india,lakshadweep,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/lakshadweep/2021/4.json,Insurance,11,17096.0,,,,,
aggregated,insurance,state,india,lakshadweep,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/lakshadweep/2022/1.json,Insurance,27,34664.0,,,,,
aggregated,insurance,state,india,lakshadweep,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/lakshadweep/2022/2.json,Insurance,18,27463.0,,,,,
aggregated,insurance,state,india,lakshadweep,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/lakshadweep/2022/3.json,Insurance,38,41504.0,,,,,
aggregated,insurance,state,india,lakshadweep,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/lakshadweep/2022/4.json,Insurance,15,27135.0,,,,,
aggregated,insurance,state,india,lakshadweep,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/lakshadweep/2023/1.json,Insurance,26,30199.0,,,,,
aggregated,insurance,state,india,lakshadweep,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/lakshadweep/2023/2.json,Insurance,15,38384.0,,,,,
aggregated,insurance,state,india,lakshadweep,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/lakshadweep/2023/3.json,Insurance,12,12407.0,,,,,
aggregated,insurance,state,india,lakshadweep,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/lakshadweep/2023/4.json,Insurance,53,78346.0,,,,,
aggregated,insurance,state,india,lakshadweep,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/lakshadweep/2024/1.json,Insurance,15,12935.0,,,,,
aggregated,insurance,state,india,lakshadweep,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/lakshadweep/2024/2.json,Insurance,26,33630.0,,,,,
aggregated,insurance,state,india,lakshadweep,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/lakshadweep/2024/3.json,Insurance,49,55312.0,,,,,
aggregated,insurance,state,india,lakshadweep,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/lakshadweep/2024/4.json,Insurance,159,185542.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/madhya-pradesh/2020/2.json,Insurance,6283,1198701.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/madhya-pradesh/2020/3.json,Insurance,14476,3496126.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/madhya-pradesh/2020/4.json,Insurance,10653,4897124.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/madhya-pradesh/2021/1.json,Insurance,14427,5567927.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/madhya-pradesh/2021/2.json,Insurance,14803,9787391.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/madhya-pradesh/2021/3.json,Insurance,11990,7806258.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/madhya-pradesh/2021/4.json,Insurance,15069,17524432.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/madhya-pradesh/2022/1.json,Insurance,13791,19901462.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/madhya-pradesh/2022/2.json,Insurance,14629,20159098.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/madhya-pradesh/2022/3.json,Insurance,22733,29185118.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/madhya-pradesh/2022/4.json,Insurance,29234,42712883.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/madhya-pradesh/2023/1.json,Insurance,26393,45135679.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/madhya-pradesh/2023/2.json,Insurance,27027,44871764.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/madhya-pradesh/2023/3.json,Insurance,29300,46963348.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/madhya-pradesh/2023/4.json,Insurance,40784,73801070.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/madhya-pradesh/2024/1.json,Insurance,51223,85215982.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/madhya-pradesh/2024/2.json,Insurance,41429,73836667.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/madhya-pradesh/2024/3.json,Insurance,43248,77995668.0,,,,,
aggregated,insurance,state,india,madhya-pradesh,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/madhya-pradesh/2024/4.json,Insurance,59688,101096769.0,,,,,
aggregated,insurance,state,india,maharashtra,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/maharashtra/2020/2.json,Insurance,39836,6879717.0,,,,,
aggregated,insurance,state,india,maharashtra,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/maharashtra/2020/3.json,Insurance,71662,19230156.0,,,,,
aggregated,insurance,state,india,maharashtra,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/maharashtra/2020/4.json,Insurance,44798,27113814.0,,,,,
aggregated,insurance,state,india,maharashtra,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/maharashtra/2021/1.json,Insurance,55792,33137753.0,,,,,
aggregated,insurance,state,india,maharashtra,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/maharashtra/2021/2.json,Insurance,70381,46763103.0,,,,,
aggregated,insurance,state,india,maharashtra,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/maharashtra/2021/3.json,Insurance,52268,41313307.0,,,,,
aggregated,insurance,state,india,maharashtra,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/maharashtra/2021/4.json,Insurance,82423,93262227.0,,,,,
aggregated,insurance,state,india,maharashtra,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/maharashtra/2022/1.json,Insurance,88015,117411928.0,,,,,
aggregated,insurance,state,india,maharashtra,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/maharashtra/2022/2.json,Insurance,80935,104603934.0,,,,,
aggregated,insurance,state,india,maharashtra,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/maharashtra/2022/3.json,Insurance,90958,113835208.0,,,,,
aggregated,insurance,state,india,maharashtra,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/maharashtra/2022/4.json,Insurance,125900,174915648.0,,,,,
aggregated,insurance,state,india,maharashtra,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/maharashtra/2023/1.json,Insurance,112174,166596248.0,,,,,
aggregated,insurance,state,india,maharashtra,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/maharashtra/2023/2.json,Insurance,102754,157303399.0,,,,,
aggregated,insurance,state,india,maharashtra,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/maharashtra/2023/3.json,Insurance,104872,151171882.0,,,,,
aggregated,insurance,state,india,maharashtra,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/maharashtra/2023/4.json,Insurance,136968,217657114.0,,,,,
aggregated,insurance,state,india,maharashtra,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/maharashtra/2024/1.json,Insurance,149016,224725389.0,,,,,
aggregated,insurance,state,india,maharashtra,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/maharashtra/2024/2.json,Insurance,118933,198945046.0,,,,,
aggregated,insurance,state,india,maharashtra,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/maharashtra/2024/3.json,Insurance,119776,201319952.0,,,,,
aggregated,insurance,state,india,maharashtra,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/maharashtra/2024/4.json,Insurance,168078,266942711.0,,,,,
aggregated,insurance,state,india,manipur,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/manipur/2020/2.json,Insurance,55,12554.0,,,,,
aggregated,insurance,state,india,manipur,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/manipur/2020/3.json,Insurance,134,45164.0,,,,,
aggregated,insurance,state,india,manipur,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/manipur/2020/4.json,Insurance,90,49057.0,,,,,
aggregated,insurance,state,india,manipur,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/manipur/2021/1.json,Insurance,136,72254.0,,,,,
aggregated,insurance,state,india,manipur,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/manipur/2021/2.json,Insurance,127,81332.0,,,,,
aggregated,insurance,state,india,manipur,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/manipur/2021/3.json,Insurance,111,133016.0,,,,,
aggregated,insurance,state,india,manipur,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/manipur/2021/4.json,Insurance,145,271789.0,,,,,
aggregated,insurance,state,india,manipur,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/manipur/2022/1.json,Insurance,177,517854.0,,,,,
aggregated,insurance,state,india,manipur,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/manipur/2022/2.json,Insurance,218,553649.0,,,,,
aggregated,insurance,state,india,manipur,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/manipur/2022/3.json,Insurance,200,403213.0,,,,,
aggregated,insurance,state,india,manipur,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/manipur/2022/4.json,Insurance,271,620655.0,,,,,
aggregated,insurance,state,india,manipur,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/manipur/2023/1.json,Insurance,222,632084.0,,,,,
aggregated,insurance,state,india,manipur,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/manipur/2023/2.json,Insurance,123,341671.0,,,,,
aggregated,insurance,state,india,manipur,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/manipur/2023/3.json,Insurance,76,193021.0,,,,,
aggregated,insurance,state,india,manipur,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/manipur/2023/4.json,Insurance,225,476626.0,,,,,
aggregated,insurance,state,india,manipur,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/manipur/2024/1.json,Insurance,385,685052.0,,,,,
aggregated,insurance,state,india,manipur,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/manipur/2024/2.json,Insurance,346,647411.0,,,,,
aggregated,insurance,state,india,manipur,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/manipur/2024/3.json,Insurance,285,587893.0,,,,,
aggregated,insurance,state,india,manipur,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/manipur/2024/4.json,Insurance,405,826159.0,,,,,
aggregated,insurance,state,india,meghalaya,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/meghalaya/2020/2.json,Insurance,41,8829.0,,,,,
aggregated,insurance,state,india,meghalaya,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/meghalaya/2020/3.json,Insurance,112,33615.0,,,,,
aggregated,insurance,state,india,meghalaya,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/meghalaya/2020/4.json,Insurance,92,71029.0,,,,,
aggregated,insurance,state,india,meghalaya,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/meghalaya/2021/1.json,Insurance,107,128776.0,,,,,
aggregated,insurance,state,india,meghalaya,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/meghalaya/2021/2.json,Insurance,139,148434.0,,,,,
aggregated,insurance,state,india,meghalaya,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/meghalaya/2021/3.json,Insurance,139,214554.0,,,,,
aggregated,insurance,state,india,meghalaya,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/meghalaya/2021/4.json,Insurance,263,451612.0,,,,,
aggregated,insurance,state,india,meghalaya,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/meghalaya/2022/1.json,Insurance,337,729211.0,,,,,
aggregated,insurance,state,india,meghalaya,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/meghalaya/2022/2.json,Insurance,379,789094.0,,,,,
aggregated,insurance,state,india,meghalaya,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/meghalaya/2022/3.json,Insurance,600,1039491.0,,,,,
aggregated,insurance,state,india,meghalaya,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/meghalaya/2022/4.json,Insurance,627,1189529.0,,,,,
aggregated,insurance,state,india,meghalaya,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/meghalaya/2023/1.json,Insurance,562,1187523.0,,,,,
aggregated,insurance,state,india,meghalaya,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/meghalaya/2023/2.json,Insurance,730,1551577.0,,,,,
aggregated,insurance,state,india,meghalaya,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/meghalaya/2023/3.json,Insurance,809,1728076.0,,,,,
aggregated,insurance,state,india,meghalaya,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/meghalaya/2023/4.json,Insurance,806,1843364.0,,,,,
aggregated,insurance,state,india,meghalaya,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/meghalaya/2024/1.json,Insurance,1030,1987107.0,,,,,
aggregated,insurance,state,india,meghalaya,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/meghalaya/2024/2.json,Insurance,1235,2318007.0,,,,,
aggregated,insurance,state,india,meghalaya,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/meghalaya/2024/3.json,Insurance,1140,2443878.0,,,,,
aggregated,insurance,state,india,meghalaya,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/meghalaya/2024/4.json,Insurance,1313,2493656.0,,,,,
aggregated,insurance,state,india,mizoram,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/mizoram/2020/2.json,Insurance,31,7322.0,,,,,
aggregated,insurance,state,india,mizoram,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/mizoram/2020/3.json,Insurance,74,24691.0,,,,,
aggregated,insurance,state,india,mizoram,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/mizoram/2020/4.json,Insurance,81,119124.0,,,,,
aggregated,insurance,state,india,mizoram,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/mizoram/2021/1.json,Insurance,415,302841.0,,,,,
aggregated,insurance,state,india,mizoram,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/mizoram/2021/2.json,Insurance,187,124805.0,,,,,
aggregated,insurance,state,india,mizoram,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/mizoram/2021/3.json,Insurance,81,83641.0,,,,,
aggregated,insurance,state,india,mizoram,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/mizoram/2021/4.json,Insurance,100,175847.0,,,,,
aggregated,insurance,state,india,mizoram,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/mizoram/2022/1.json,Insurance,85,189428.0,,,,,
aggregated,insurance,state,india,mizoram,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/mizoram/2022/2.json,Insurance,76,115090.0,,,,,
aggregated,insurance,state,india,mizoram,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/mizoram/2022/3.json,Insurance,310,471306.0,,,,,
aggregated,insurance,state,india,mizoram,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/mizoram/2022/4.json,Insurance,350,612551.0,,,,,
aggregated,insurance,state,india,mizoram,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/mizoram/2023/1.json,Insurance,171,326688.0,,,,,
aggregated,insurance,state,india,mizoram,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/mizoram/2023/2.json,Insurance,119,232928.0,,,,,
aggregated,insurance,state,india,mizoram,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/mizoram/2023/3.json,Insurance,166,271799.0,,,,,
aggregated,insurance,state,india,mizoram,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/mizoram/2023/4.json,Insurance,312,557950.0,,,,,
aggregated,insurance,state,india,mizoram,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/mizoram/2024/1.json,Insurance,277,427693.0,,,,,
aggregated,insurance,state,india,mizoram,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/mizoram/2024/2.json,Insurance,214,331455.0,,,,,
aggregated,insurance,state,india,mizoram,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/mizoram/2024/3.json,Insurance,186,275746.0,,,,,
aggregated,insurance,state,india,mizoram,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/mizoram/2024/4.json,Insurance,489,811687.0,,,,,
aggregated,insurance,state,india,nagaland,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/nagaland/2020/2.json,Insurance,41,9791.0,,,,,
aggregated,insurance,state,india,nagaland,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/nagaland/2020/3.json,Insurance,89,20798.0,,,,,
aggregated,insurance,state,india,nagaland,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/nagaland/2020/4.json,Insurance,62,38836.0,,,,,
aggregated,insurance,state,india,nagaland,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/nagaland/2021/1.json,Insurance,79,42973.0,,,,,
aggregated,insurance,state,india,nagaland,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/nagaland/2021/2.json,Insurance,85,139479.0,,,,,
aggregated,insurance,state,india,nagaland,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/nagaland/2021/3.json,Insurance,91,123643.0,,,,,
aggregated,insurance,state,india,nagaland,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/nagaland/2021/4.json,Insurance,183,341424.0,,,,,
aggregated,insurance,state,india,nagaland,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/nagaland/2022/1.json,Insurance,242,529223.0,,,,,
aggregated,insurance,state,india,nagaland,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/nagaland/2022/2.json,Insurance,186,380878.0,,,,,
aggregated,insurance,state,india,nagaland,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/nagaland/2022/3.json,Insurance,210,439669.0,,,,,
aggregated,insurance,state,india,nagaland,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/nagaland/2022/4.json,Insurance,367,700864.0,,,,,
aggregated,insurance,state,india,nagaland,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/nagaland/2023/1.json,Insurance,320,704957.0,,,,,
aggregated,insurance,state,india,nagaland,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/nagaland/2023/2.json,Insurance,269,628890.0,,,,,
aggregated,insurance,state,india,nagaland,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/nagaland/2023/3.json,Insurance,268,632287.0,,,,,
aggregated,insurance,state,india,nagaland,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/nagaland/2023/4.json,Insurance,331,822973.0,,,,,
aggregated,insurance,state,india,nagaland,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/nagaland/2024/1.json,Insurance,526,925684.0,,,,,
aggregated,insurance,state,india,nagaland,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/nagaland/2024/2.json,Insurance,418,685292.0,,,,,
aggregated,insurance,state,india,nagaland,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/nagaland/2024/3.json,Insurance,410,820539.0,,,,,
aggregated,insurance,state,india,nagaland,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/nagaland/2024/4.json,Insurance,568,1168417.0,,,,,
aggregated,insurance,state,india,odisha,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/odisha/2020/2.json,Insurance,2981,615193.0,,,,,
aggregated,insurance,state,india,odisha,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/odisha/2020/3.json,Insurance,10955,2640191.0,,,,,
aggregated,insurance,state,india,odisha,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/odisha/2020/4.json,Insurance,7526,4208701.0,,,,,
aggregated,insurance,state,india,odisha,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/odisha/2021/1.json,Insurance,8236,4383330.0,,,,,
aggregated,insurance,state,india,odisha,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/odisha/2021/2.json,Insurance,7942,5832924.0,,,,,
aggregated,insurance,state,india,odisha,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/odisha/2021/3.json,Insurance,7967,6008686.0,,,,,
aggregated,insurance,state,india,odisha,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/odisha/2021/4.json,Insurance,9093,10941626.0,,,,,
aggregated,insurance,state,india,odisha,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/odisha/2022/1.json,Insurance,9627,14539309.0,,,,,
aggregated,insurance,state,india,odisha,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/odisha/2022/2.json,Insurance,12371,16631095.0,,,,,
aggregated,insurance,state,india,odisha,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/odisha/2022/3.json,Insurance,18898,23308531.0,,,,,
aggregated,insurance,state,india,odisha,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/odisha/2022/4.json,Insurance,24538,33565401.0,,,,,
aggregated,insurance,state,india,odisha,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/odisha/2023/1.json,Insurance,18899,29360555.0,,,,,
aggregated,insurance,state,india,odisha,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/odisha/2023/2.json,Insurance,22163,31307110.0,,,,,
aggregated,insurance,state,india,odisha,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/odisha/2023/3.json,Insurance,20263,29008350.0,,,,,
aggregated,insurance,state,india,odisha,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/odisha/2023/4.json,Insurance,25065,39753392.0,,,,,
aggregated,insurance,state,india,odisha,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/odisha/2024/1.json,Insurance,27977,40032495.0,,,,,
aggregated,insurance,state,india,odisha,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/odisha/2024/2.json,Insurance,24579,36840474.0,,,,,
aggregated,insurance,state,india,odisha,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/odisha/2024/3.json,Insurance,26524,40608651.0,,,,,
aggregated,insurance,state,india,odisha,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/odisha/2024/4.json,Insurance,33165,46973224.0,,,,,
aggregated,insurance,state,india,puducherry,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/puducherry/2020/2.json,Insurance,112,22251.0,,,,,
aggregated,insurance,state,india,puducherry,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/puducherry/2020/3.json,Insurance,191,58399.0,,,,,
aggregated,insurance,state,india,puducherry,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/puducherry/2020/4.json,Insurance,234,197955.0,,,,,
aggregated,insurance,state,india,puducherry,2021,1,2021-Q1,data/aggregated/insurance/country/india/state/puducherry/2021/1.json,Insurance,372,351827.0,,,,,
aggregated,insurance,state,india,puducherry,2021,2,2021-Q2,data/aggregated/insurance/country/india/state/puducherry/2021/2.json,Insurance,526,508277.0,,,,,
aggregated,insurance,state,india,puducherry,2021,3,2021-Q3,data/aggregated/insurance/country/india/state/puducherry/2021/3.json,Insurance,561,556442.0,,,,,
aggregated,insurance,state,india,puducherry,2021,4,2021-Q4,data/aggregated/insurance/country/india/state/puducherry/2021/4.json,Insurance,786,946607.0,,,,,
aggregated,insurance,state,india,puducherry,2022,1,2022-Q1,data/aggregated/insurance/country/india/state/puducherry/2022/1.json,Insurance,1199,1663404.0,,,,,
aggregated,insurance,state,india,puducherry,2022,2,2022-Q2,data/aggregated/insurance/country/india/state/puducherry/2022/2.json,Insurance,1156,1597786.0,,,,,
aggregated,insurance,state,india,puducherry,2022,3,2022-Q3,data/aggregated/insurance/country/india/state/puducherry/2022/3.json,Insurance,1585,2025529.0,,,,,
aggregated,insurance,state,india,puducherry,2022,4,2022-Q4,data/aggregated/insurance/country/india/state/puducherry/2022/4.json,Insurance,2331,2693130.0,,,,,
aggregated,insurance,state,india,puducherry,2023,1,2023-Q1,data/aggregated/insurance/country/india/state/puducherry/2023/1.json,Insurance,1955,2593091.0,,,,,
aggregated,insurance,state,india,puducherry,2023,2,2023-Q2,data/aggregated/insurance/country/india/state/puducherry/2023/2.json,Insurance,1809,2614006.0,,,,,
aggregated,insurance,state,india,puducherry,2023,3,2023-Q3,data/aggregated/insurance/country/india/state/puducherry/2023/3.json,Insurance,2232,2891647.0,,,,,
aggregated,insurance,state,india,puducherry,2023,4,2023-Q4,data/aggregated/insurance/country/india/state/puducherry/2023/4.json,Insurance,2447,3419395.0,,,,,
aggregated,insurance,state,india,puducherry,2024,1,2024-Q1,data/aggregated/insurance/country/india/state/puducherry/2024/1.json,Insurance,2702,3793554.0,,,,,
aggregated,insurance,state,india,puducherry,2024,2,2024-Q2,data/aggregated/insurance/country/india/state/puducherry/2024/2.json,Insurance,2304,3322997.0,,,,,
aggregated,insurance,state,india,puducherry,2024,3,2024-Q3,data/aggregated/insurance/country/india/state/puducherry/2024/3.json,Insurance,2600,3968523.0,,,,,
aggregated,insurance,state,india,puducherry,2024,4,2024-Q4,data/aggregated/insurance/country/india/state/puducherry/2024/4.json,Insurance,2838,3896033.0,,,,,
aggregated,insurance,state,india,punjab,2020,2,2020-Q2,data/aggregated/insurance/country/india/state/punjab/2020/2.json,Insurance,2036,399452.0,,,,,
aggregated,insurance,state,india,punjab,2020,3,2020-Q3,data/aggregated/insurance/country/india/state/punjab/2020/3.json,Insurance,2488,684753.0,,,,,
aggregated,insurance,state,india,punjab,2020,4,2020-Q4,data/aggregated/insurance/country/india/state/punjab/2020/4.json,Insurance,2451,1884291.0,,,,,
